categoryName;subcategoryName;lex;titleFr;titleEn;resp;effectiveDate;revisionDate;urlFr;urlEn;descriptionFr;descriptionEn;descFRHTML;descENHTML
Recherche & Valorisation;Valorisation;3.4.0.2;Directives du Conseil des EPF sur les participations dans des entreprises au sein du domaine des EPF;Directives du Conseil des EPF sur les participations dans des entreprises au sein du domaine des EPF;Françoise Chardonnens;09.07.2014;09.07.2014;https://www.ethrat.ch/sites/default/files/Directives_participations_Domain_des_EPF.pdf;https://www.ethrat.ch/sites/default/files/Directives_participations_Domain_des_EPF.pdf;"Cette directive règle la constitution de personnes morales de droit privé ainsi que les participations dans des personnes morales.
Annexe 1 Conseil des EPF  28 et 29 septembre 2016 CEPF Participations dans les entreprises (https://polylex.epfl.ch/wp-content/uploads/2019/01/LEX-3.4.0.2_annexe1.pdf)
Annexe 2: Check-list pour la prise de participation (https://polylex.epfl.ch/wp-content/uploads/2019/05/LEX-3.4.0.2_annexe2.pdf)";"This directive sets out the rules and regulations concerning the creation of legal entities under private law and shares in legal entities.
Annexe 1 Conseil des EPF  28 et 29 septembre 2016 CEPF Participations dans les entreprises (https://polylex.epfl.ch/wp-content/uploads/2019/01/LEX-3.4.0.2_annexe1.pdf)
Annex 2: Check-list for investments in companies (https://polylex.epfl.ch/wp-content/uploads/2019/05/LEX-3.4.0.2_annexe2_EN.pdf)";"<p>Cette directive r&egrave;gle la constitution de personnes morales de droit priv&eacute; ainsi que les participations dans des personnes morales.<br /><a href=""https://polylex.epfl.ch/wp-content/uploads/2019/01/LEX-3.4.0.2_annexe1.pdf"">Annexe 1 Conseil des EPF 28 et 29 septembre 2016 CEPF Participations dans les entreprises</a><br /><a href=""https://polylex.epfl.ch/wp-content/uploads/2019/05/LEX-3.4.0.2_annexe2.pdf"">Annexe 2: Check-list pour la prise de participation</a></p>";"<p>This directive sets out the rules and regulations concerning the creation of legal entities under private law and shares in legal entities.<br /><a href=""https://polylex.epfl.ch/wp-content/uploads/2019/01/LEX-3.4.0.2_annexe1.pdf"">Annexe 1 Conseil des EPF 28 et 29 septembre 2016 CEPF Participations dans les entreprises</a><br /><a href=""https://polylex.epfl.ch/wp-content/uploads/2019/05/LEX-3.4.0.2_annexe2_EN.pdf"">Annex 2: Check-list for investments in companies</a></p>"
Recherche & Valorisation;Valorisation;3.4.1;Directive de l’EPFL concernant les subsides, les contrats de recherche et le transfert de technologies (DSCRTT);EPFL Directive on Grants, Research Contracts and Technology Transfer (DSCRTT);Matthias Gäumann;27.05.2013;23.04.2019;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/3.4.1_dir_contrat_recherche_transfert_technologie_fr.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/3.4.1_dir_contrat_recherche_transfert_technologie_an.pdf;"Cette directive règle :
- les compétences et processus en matière de négociation et signature des contrats de subsides et des contrats de recherche, notamment avec l’industrie, ainsi que d’autres contrats dans le domaine de la recherche, tels que contrats de service scientifique et accords de confidentialité ;
- la gestion de la propriété intellectuelle de l’EPFL, des contrats de transfert de technologies et des revenus provenant de la valorisation de la propriété intellectuelle ;
- les participations de l’EPFL au capital de start-up ;
- les compétences en matière de législation sur les biens et technologies à double usage.
Quant aux règles concernant les overheads, elles sont désormais contenues dans le Règlement financier voir LEX 5.1.1 (https://polylex.epfl.ch/wp-content/uploads/2019/01/5.1.1_r_financier_fr.pdf)";"This Directive governs:
- responsibilities and processes regarding the negotiation and signing of grant and research contracts, in particular with industrial partners, as well as other contracts in the field of research such as scientific service contracts and NDAs;
- management of EPFL intellectual property, technology transfer contracts and income from marketing intellectual property;
- EPFL acquisition of holdings in start-ups;
- authority in the field of legislation on dual-use goods and technology.
As for the rules governing overheads, they are now included in the Financial Regulations, see LEX 5.1.1 (https://polylex.epfl.ch/wp-content/uploads/2019/01/5.1.1_r_financier_an.pdf)";"<p>Cette directive r&egrave;gle :<br />- les comp&eacute;tences et processus en mati&egrave;re de n&eacute;gociation et signature des contrats de subsides et des contrats de recherche, notamment avec l&rsquo;industrie, ainsi que d&rsquo;autres contrats dans le domaine de la recherche, tels que contrats de service scientifique et accords de confidentialit&eacute; ;<br />- la gestion de la propri&eacute;t&eacute; intellectuelle de l&rsquo;EPFL, des contrats de transfert de technologies et des revenus provenant de la valorisation de la propri&eacute;t&eacute; intellectuelle ;<br />- les participations de l&rsquo;EPFL au capital de start-up ;<br />- les comp&eacute;tences en mati&egrave;re de l&eacute;gislation sur les biens et technologies &agrave; double usage.<br />Quant aux r&egrave;gles concernant les overheads, elles sont d&eacute;sormais contenues dans le <a href=""https://polylex.epfl.ch/wp-content/uploads/2019/01/5.1.1_r_financier_fr.pdf"">R&egrave;glement financier voir LEX 5.1.1</a></p>";"<p>This Directive governs:<br />- responsibilities and processes regarding the negotiation and signing of grant and research contracts, in particular with industrial partners, as well as other contracts in the field of research such as scientific service contracts and NDAs;<br />- management of EPFL intellectual property, technology transfer contracts and income from marketing intellectual property;<br />- EPFL acquisition of holdings in start-ups;<br />- authority in the field of legislation on dual-use goods and technology.<br />As for the rules governing overheads, they are now included in the <a href=""https://polylex.epfl.ch/wp-content/uploads/2019/01/5.1.1_r_financier_an.pdf"">Financial Regulations, see LEX 5.1.1</a></p>"
Recherche & Valorisation;Publications scientifiques;3.5.1;Politique de libre accès de l’EPFL;EPFL Open Access policy;Isabelle Kratz;12.02.2019;12.02.2019;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/LEX-3.5.1.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/LEX-3.5.1_EN.pdf;"Ce document définit les lignes directrices de l’EPFL concernant la diffusion de la production scientifique (publications évaluées par les pairs) des membres EPFL selon le principes de l’Open Access. Il s’applique à toutes les publications auxquelles les auteurs EPFL contribuent.

Autres documents utiles (en anglais uniquement)
EPFL Author Amendment to Publication Agreement (https://polylex.epfl.ch/wp-content/uploads/2019/03/Author_Amendment_EN.pdf)
EPFL Author Amendment to Publication Agreement – Extended rights (https://polylex.epfl.ch/wp-content/uploads/2019/03/Author_Amendment__Extended_Rights_EN.pdf)
Instructions for the Use of the EPFL Author Amendment to Publication Agreement (https://polylex.epfl.ch/wp-content/uploads/2019/03/Instructions_Author_Amendment_EN.pdf)";"This document expresses the institutional position of EPFL on Open Access to scientific publications. The policy applies to all peer reviewed publications with an EPFL contribution.

Other documents
EPFL Author Amendment to Publication Agreement (https://polylex.epfl.ch/wp-content/uploads/2019/03/Author_Amendment_EN.pdf)
EPFL Author Amendment to Publication Agreement – Extended rights (https://polylex.epfl.ch/wp-content/uploads/2019/03/Author_Amendment__Extended_Rights_EN.pdf)
Instructions for the Use of the EPFL Author Amendment to Publication Agreement (https://polylex.epfl.ch/wp-content/uploads/2019/03/Instructions_Author_Amendment_EN.pdf)";"<p>Ce document d&eacute;finit les lignes directrices de l&rsquo;EPFL concernant la diffusion de la production scientifique (publications &eacute;valu&eacute;es par les pairs) des membres EPFL selon le principes de l&rsquo;Open Access. Il s&rsquo;applique &agrave; toutes les publications auxquelles les auteurs EPFL contribuent.</p>
<p><strong>Autres documents utiles (en anglais uniquement)</strong><br /><a href=""https://polylex.epfl.ch/wp-content/uploads/2019/03/Author_Amendment_EN.pdf"">EPFL Author Amendment to Publication Agreement</a><br /><a href=""https://polylex.epfl.ch/wp-content/uploads/2019/03/Author_Amendment__Extended_Rights_EN.pdf"">EPFL Author Amendment to Publication Agreement &ndash; Extended rights</a><br /><a href=""https://polylex.epfl.ch/wp-content/uploads/2019/03/Instructions_Author_Amendment_EN.pdf"">Instructions for the Use of the EPFL Author Amendment to Publication Agreement</a> </p>";"<p>This document expresses the institutional position of EPFL on Open Access to scientific publications. The policy applies to all peer reviewed publications with an EPFL contribution.</p>
<p><strong>Other documents</strong><br /><a href=""https://polylex.epfl.ch/wp-content/uploads/2019/03/Author_Amendment_EN.pdf"">EPFL Author Amendment to Publication Agreement</a><br /><a href=""https://polylex.epfl.ch/wp-content/uploads/2019/03/Author_Amendment__Extended_Rights_EN.pdf"">EPFL Author Amendment to Publication Agreement &ndash; Extended rights</a><br /><a href=""https://polylex.epfl.ch/wp-content/uploads/2019/03/Instructions_Author_Amendment_EN.pdf"">Instructions for the Use of the EPFL Author Amendment to Publication Agreement</a> </p>"
Ressources humaines;Tous les collaborateurs;4.1.0.1;Loi sur le personnel de la Confédération;Loi sur le personnel de la Confédération;Susanna Swann;24.03.2000;01.01.2018;https://www.admin.ch/opc/fr/classified-compilation/20000738/index.html;https://www.admin.ch/opc/fr/classified-compilation/20000738/index.html;"Cette loi avec les spécificités liées à l’application du Code des obligations (CO) (http://www.admin.ch/ch/f/rs/22.html) sont les textes fondateurs régissant les droits et obligations entre employeurs et employés tant au niveau du droit privé que du droit publique dans l’ensemble de la Confédération suisse.
Ce texte s’applique aux 4 corps à moins que des lois, ordonnances ou règles spéciales concernent l’une ou l’autre des catégories de personnel.";"This law, together with the specificities linked to the application of the Code des obligations (CO) (http://www.admin.ch/ch/f/rs/22.html), comprise the founding texts governing the rights and obligations between employers and employees under both private and public law throughout the Swiss Confederation.
This text applies to the four bodies unless there are particular laws, ordinances or rules that concern specific categories of staff.";"<p>Cette loi avec les sp&eacute;cificit&eacute;s li&eacute;es &agrave; l&rsquo;application du <a href=""http://www.admin.ch/ch/f/rs/22.html"">Code des obligations (CO)</a> sont les textes fondateurs r&eacute;gissant les droits et obligations entre employeurs et employ&eacute;s tant au niveau du droit priv&eacute; que du droit publique dans l&rsquo;ensemble de la Conf&eacute;d&eacute;ration suisse.<br />Ce texte s&rsquo;applique aux 4 corps &agrave; moins que des lois, ordonnances ou r&egrave;gles sp&eacute;ciales concernent l&rsquo;une ou l&rsquo;autre des cat&eacute;gories de personnel.</p>";"<p>This law, together with the specificities linked to the application of the <a href=""http://www.admin.ch/ch/f/rs/22.html"">Code des obligations (CO)</a>, comprise the founding texts governing the rights and obligations between employers and employees under both private and public law throughout the Swiss Confederation.<br />This text applies to the four bodies unless there are particular laws, ordinances or rules that concern specific categories of staff.</p>"
Ressources humaines;Tous les collaborateurs;4.1.0.3;Ordonnance-cadre relative à la loi sur le personnel de la Confédération;Ordonnance-cadre relative à la loi sur le personnel de la Confédération;Susanna Swann;20.12.2000;01.01.2019;https://www.admin.ch/opc/fr/classified-compilation/20002746/index.html;https://www.admin.ch/opc/fr/classified-compilation/20002746/index.html;"Cette ordonnance d’application est en lien direct avec la Loi sur le personnel de la Confédération. (LEX 4.1.0.1).
Ce texte s’applique aux 4 corps à moins que des lois, ordonnances ou règles spéciales concernent l’une ou l’autre des catégories de personnel.";"This framework ordinance is directly linked with the Loi sur le personnel de la Confédération (Federal Act on employees of the Confederation – LEX 4.1.0.1).
This text applies to the four bodies unless there are particular laws, ordinances or rules that concern specific categories of staff.";"Cette ordonnance d’application est en lien direct avec la Loi sur le personnel de la Confédération. (LEX 4.1.0.1).
Ce texte s’applique aux 4 corps à moins que des lois, ordonnances ou règles spéciales concernent l’une ou l’autre des catégories de personnel.";"This framework ordinance is directly linked with the Loi sur le personnel de la Confédération (Federal Act on employees of the Confederation – LEX 4.1.0.1).
This text applies to the four bodies unless there are particular laws, ordinances or rules that concern specific categories of staff."
Ressources humaines;Tous les collaborateurs;4.1.0.4;Ordonnance du Conseil des EPF sur le personnel du domaine des écoles polytechniques fédérales;Ordonnance du Conseil des EPF sur le personnel du domaine des écoles polytechniques fédérales;Susanna Swann;15.03.2001;01.07.2019;https://www.admin.ch/opc/fr/classified-compilation/20010654/index.html;https://www.admin.ch/opc/fr/classified-compilation/20010654/index.html;"L’OPers-EPF est le texte législatif principal réglant les relations de travail entre l’employeur et l’employé dans le Domaine des EPF. Elle explicite les principes fondamentaux (art. 4) ainsi que ceux liés au développement des ressources humaines. Une partie importante est consacrée aux prestations, soit le système salarial et les allocations (art. 24 et suivants).
Ce texte s’applique aux 4 corps à moins que des lois, ordonnances ou règles spéciales concernent l’une ou l’autre des catégories de personnel.";"The OPers-EPF is the principal legislative text determining working relations between employer and employee in the EPF Domain. It explains the fundamental principles (Art. 4) as well as those linked with the development of human resources. An important part is devoted to benefits, namely the salary system and allocations (Art. 24 and following).
This text applies to the four bodies unless there are particular laws, ordinances or rules that concern specific categories of staff.";"L’OPers-EPF est le texte législatif principal réglant les relations de travail entre l’employeur et l’employé dans le Domaine des EPF. Elle explicite les principes fondamentaux (art. 4) ainsi que ceux liés au développement des ressources humaines. Une partie importante est consacrée aux prestations, soit le système salarial et les allocations (art. 24 et suivants).
Ce texte s’applique aux 4 corps à moins que des lois, ordonnances ou règles spéciales concernent l’une ou l’autre des catégories de personnel.";"The OPers-EPF is the principal legislative text determining working relations between employer and employee in the EPF Domain. It explains the fundamental principles (Art. 4) as well as those linked with the development of human resources. An important part is devoted to benefits, namely the salary system and allocations (Art. 24 and following).
This text applies to the four bodies unless there are particular laws, ordinances or rules that concern specific categories of staff."
Ressources humaines;Tous les collaborateurs;4.1.0.6;Règlement de prévoyance de la Caisse de prévoyance du domaine des EPF pour le personnel du domaine des EPF ;Règlement de prévoyance de la Caisse de prévoyance du domaine des EPF pour le personnel du domaine des EPF ;Susanna Swann;03.12.2007;01.01.2015;https://www.admin.ch/opc/fr/classified-compilation/20112809/201501010000/172.220.142.1.pdf;https://www.admin.ch/opc/fr/classified-compilation/20112809/201501010000/172.220.142.1.pdf;"Ce règlement régit ,dans le cadre de la caisse de prévoyance du domaine des EPF, l’assurance contre les conséquences économiques de la vieillesse, de l’invalidité et du décès.
Ce texte s’applique aux 4 corps à moins que des lois, ordonnances ou règles spéciales concernent l’une ou l’autre des catégories de personnel.";"This ordinance specifies all the conditions governing pensions for employees of the EPF Domain.
This text applies to the four bodies unless there are particular laws, ordinances or rules that concern specific categories of staff.";"Ce règlement régit ,dans le cadre de la caisse de prévoyance du domaine des EPF, l’assurance contre les conséquences économiques de la vieillesse, de l’invalidité et du décès.
Ce texte s’applique aux 4 corps à moins que des lois, ordonnances ou règles spéciales concernent l’une ou l’autre des catégories de personnel.";"This ordinance specifies all the conditions governing pensions for employees of the EPF Domain.
This text applies to the four bodies unless there are particular laws, ordinances or rules that concern specific categories of staff."
Ressources humaines;Tous les collaborateurs;4.1.0.7;Règlement de prévoyance de la Caisse de prévoyance du domaine des EPF pour les professeurs des EPF ;Règlement de prévoyance de la Caisse de prévoyance du domaine des EPF pour les professeurs des EPF ;Susanna Swann;03.12.2007;01.01.2015;https://www.admin.ch/opc/fr/classified-compilation/20112810/201501010000/172.220.142.2.pdf;https://www.admin.ch/opc/fr/classified-compilation/20112810/201501010000/172.220.142.2.pdf;"Ce règlement régit ,dans le cadre de la caisse de prévoyance du domaine des EPF, l’assurance contre les conséquences économiques de la vieillesse, de l’invalidité et du décès.
Ce texte s’applique aux 4 corps à moins que des lois, ordonnances ou règles spéciales concernent l’une ou l’autre des catégories de personnel.";"This ordinance specifies all the conditions governing pensions for employees of the EPF Domain.
This text applies to the four bodies unless there are particular laws, ordinances or rules that concern specific categories of staff.";"Ce règlement régit ,dans le cadre de la caisse de prévoyance du domaine des EPF, l’assurance contre les conséquences économiques de la vieillesse, de l’invalidité et du décès.
Ce texte s’applique aux 4 corps à moins que des lois, ordonnances ou règles spéciales concernent l’une ou l’autre des catégories de personnel.";"This ordinance specifies all the conditions governing pensions for employees of the EPF Domain.
This text applies to the four bodies unless there are particular laws, ordinances or rules that concern specific categories of staff."
Ressources humaines;Tous les collaborateurs;4.1.0.9;Directives du Conseil des EPF sur les activités accessoires des membres des directions des EPF ou des directions des établissements de recherche;Directives du Conseil des EPF sur les activités accessoires des membres des directions des EPF ou des directions des établissements de recherche;Françoise Chardonnens;26.09.2012;01.04.2018;https://www.ethrat.ch/sites/default/files/20180401_Richtlinien%20NB_ETHR_F.pdf;https://www.ethrat.ch/sites/default/files/20180401_Richtlinien%20NB_ETHR_F.pdf;"Ces directives fixent de manière contraignante les droits et les obligations en rapport avec les activités accessoires exercées par les membres des directions des écoles polytechniques fédérales (EPF) ou des directions des établissements de recherche.
Ce texte s’applique aux 4 corps à moins que des lois, ordonnances ou règles spéciales concernent l’une ou l’autre des catégories de personnel.";"These directives establish, with binding force, the rights and obligations relating to the ancillary activities of members of the direction of Swiss Federal Institutes of Technology (ETH) or the direction of Research Institutes.
This text applies to the four bodies unless there are particular laws, ordinances or rules that concern specific categories of staff.";"Ces directives fixent de manière contraignante les droits et les obligations en rapport avec les activités accessoires exercées par les membres des directions des écoles polytechniques fédérales (EPF) ou des directions des établissements de recherche.
Ce texte s’applique aux 4 corps à moins que des lois, ordonnances ou règles spéciales concernent l’une ou l’autre des catégories de personnel.";"These directives establish, with binding force, the rights and obligations relating to the ancillary activities of members of the direction of Swiss Federal Institutes of Technology (ETH) or the direction of Research Institutes.
This text applies to the four bodies unless there are particular laws, ordinances or rules that concern specific categories of staff."
Ressources humaines;Tous les collaborateurs;4.1.1;Directive concernant la gestion des conflits d’intérêt dans le cadre d’activités ou de fonctions publiques exercées en dehors des rapports de travail ;Directive concerning the management of conflicts of interest within the context of activities or public duties engaged in outside the working sphere;Susanna Swann;01.12.2005;01.01.2017;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/4.1.1_dir_gestion_conflits_interet_fr.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/4.1.1_dir_gestion_conflits_interet_an.pdf;"Cette directive fixe les principes et règles dans le but de protéger l’intérêt des employés, de l’EPFL et des tiers, dans le cadre des interactions avec notamment l’industrie, l’économie et d’autres institutions.
Les documents ci-dessous sont en lien avec la directive 4.1.1:
- Engagement personnel collaborateur (https://polylex.epfl.ch/wp-content/uploads/2019/01/4.1.1_engagement_personnel_employe_fr.pdf)
- Engagement personnel professeur (https://polylex.epfl.ch/wp-content/uploads/2019/01/4.1.1_engagement_personnel_prof_fr.pdf)
- Contrat de consultance privé (https://polylex.epfl.ch/wp-content/uploads/2019/01/4.1.1_contrat-de-consultance-prive_fr.pdf)
Les professeurs ordinaires, associés et assistants peuvent soumettre leur déclaration annuelle des activités extérieures par le biais de la plateforme online EPFL (https://declprofs.epfl.ch/). Pour toute question, merci de contacter les Affaires professorales (https://professeurs.epfl.ch/) (facultyaffairs@epfl.ch) (mailto:facultyaffairs@epfl.ch).
Ce texte s’applique aux 4 corps à moins que des lois, ordonnances ou règles spéciales concernent l’une ou l’autre des catégories de personnel.";"This directive determines the principles and rules concerning the protection of the interests of employees, EPFL and third parties, particularly within the framework of interactions with industry, the economy and other institutions.
The following documents are related to the directive 4.1.1
- Agreement for employee (https://polylex.epfl.ch/wp-content/uploads/2019/01/4.1.1_engagement_personnel_employe_an.pdf)
- Agreement for professor (https://polylex.epfl.ch/wp-content/uploads/2019/01/4.1.1_engagement_personnel_prof_an.pdf)
- Private consulting agreement (https://polylex.epfl.ch/wp-content/uploads/2019/01/4.1.1_contrat-de-consultance-prive_an.pdf)
Full, Associate and Assistant Professors can submit their annual disclosure of outside activities through the online platform (https://declprofs.epfl.ch/). Should you have any questions, please contact Faculty Affairs (https://professeurs.epfl.ch/) (facultyaffairs@epfl.ch) (mailto:facultyaffairs@epfl.ch).
This text applies to the four bodies unless there are particular laws, ordinances or rules that concern specific categories of staff.";"<p>Cette directive fixe les principes et r&egrave;gles dans le but de prot&eacute;ger l&rsquo;int&eacute;r&ecirc;t des employ&eacute;s, de l&rsquo;EPFL et des tiers, dans le cadre des interactions avec notamment l&rsquo;industrie, l&rsquo;&eacute;conomie et d&rsquo;autres institutions.<br /><strong>Les documents ci-dessous sont en lien avec la directive 4.1.1</strong>:<br />- <a href=""https://polylex.epfl.ch/wp-content/uploads/2019/01/4.1.1_engagement_personnel_employe_fr.pdf"">Engagement personnel collaborateur</a><br />- <a href=""https://polylex.epfl.ch/wp-content/uploads/2019/01/4.1.1_engagement_personnel_prof_fr.pdf"">Engagement personnel professeur</a><br />- <a href=""https://polylex.epfl.ch/wp-content/uploads/2019/01/4.1.1_contrat-de-consultance-prive_fr.pdf"">Contrat de consultance priv&eacute;</a><br />Les professeurs ordinaires, associ&eacute;s et assistants peuvent soumettre leur d&eacute;claration annuelle des activit&eacute;s ext&eacute;rieures par le biais de la <a href=""https://declprofs.epfl.ch"">plateforme online EPFL</a>. Pour toute question, merci de contacter les <a href=""https://professeurs.epfl.ch"">Affaires professorales</a> (<a href=""mailto:facultyaffairs@epfl.ch"">facultyaffairs@epfl.ch)</a>.<br />Ce texte s&rsquo;applique aux 4 corps &agrave; moins que des lois, ordonnances ou r&egrave;gles sp&eacute;ciales concernent l&rsquo;une ou l&rsquo;autre des cat&eacute;gories de personnel.</p>";"<p>This directive determines the principles and rules concerning the protection of the interests of employees, EPFL and third parties, particularly within the framework of interactions with industry, the economy and other institutions.<br /><strong>The following documents are related to the directive 4.1.1</strong><br />- <a href=""https://polylex.epfl.ch/wp-content/uploads/2019/01/4.1.1_engagement_personnel_employe_an.pdf"">Agreement for employee</a><br />- <a href=""https://polylex.epfl.ch/wp-content/uploads/2019/01/4.1.1_engagement_personnel_prof_an.pdf"">Agreement for professor</a><br />- <a href=""https://polylex.epfl.ch/wp-content/uploads/2019/01/4.1.1_contrat-de-consultance-prive_an.pdf"">Private consulting agreement</a><br />Full, Associate and Assistant Professors can submit their annual disclosure of outside activities through the <a href=""https://declprofs.epfl.ch"">online platform</a>. Should you have any questions, please contact <a href=""https://professeurs.epfl.ch"">Faculty Affairs</a>&nbsp; (<a href=""mailto:facultyaffairs@epfl.ch"">facultyaffairs@epfl.ch</a>).</p>"
Ressources humaines;Tous les collaborateurs;4.1.2;Procédure d’état des lieux de sortie lors du départ d’un responsable d’unité ou d’une fermeture d’unité;Closing inventory procedure for the departure of a Head of Unit or closure of a Unit;Hakim Hadjeres;01.12.2007;10.12.2018;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/4.1.2_pro_etat_lieux_sortie_fr.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/4.1.2_pro_etat_lieux_sortie_en.pdf;"Cette procédure fixe le processus, respectivement tient lieu de check-list, lors du départ notamment d’un professeur, d’un cadre supérieur, d’une fermeture d’unité.
Annexe 1: Retroplanning (https://polylex.epfl.ch/wp-content/uploads/2019/01/LEX-4.1.2_annexe-1.pdf)
Annexe 2: Etat des lieux (https://polylex.epfl.ch/wp-content/uploads/2019/01/LEX-4.1.2_annexe-2.docx)
Ce texte s’applique aux 4 corps à moins que des lois, ordonnances ou règles spéciales concernent l’une ou l’autre des catégories de personnel.";"This document determines the procedure to be followed, or can be used as a checklist, on the departure particularly of a professor or senior executive, or closure of a unit.
Annex 1: Reverse schedule (https://polylex.epfl.ch/wp-content/uploads/2019/01/LEX-4.1.2_annexe-1_EN.pdf)
Annex 2: Closing inventory (https://polylex.epfl.ch/wp-content/uploads/2019/01/LEX-4.1.2_annexe-2_EN.docx)
This text applies to the four bodies unless there are particular laws, ordinances or rules that concern specific categories of staff.";"<p>Cette proc&eacute;dure fixe le processus, respectivement tient lieu de check-list, lors du d&eacute;part notamment d&rsquo;un professeur, d&rsquo;un cadre sup&eacute;rieur, d&rsquo;une fermeture d&rsquo;unit&eacute;.<br /><a href=""https://polylex.epfl.ch/wp-content/uploads/2019/01/LEX-4.1.2_annexe-1.pdf"">Annexe 1: Retroplanning</a><br /><a href=""https://polylex.epfl.ch/wp-content/uploads/2019/01/LEX-4.1.2_annexe-2.docx"">Annexe 2: Etat des lieux</a><br />Ce texte s&rsquo;applique aux 4 corps &agrave; moins que des lois, ordonnances ou r&egrave;gles sp&eacute;ciales concernent l&rsquo;une ou l&rsquo;autre des cat&eacute;gories de personnel.</p>";"<p>This document determines the procedure to be followed, or can be used as a checklist, on the departure particularly of a professor or senior executive, or closure of a unit.<br /><a href=""https://polylex.epfl.ch/wp-content/uploads/2019/01/LEX-4.1.2_annexe-1_EN.pdf"">Annex 1: Reverse schedule</a><br /><a href=""https://polylex.epfl.ch/wp-content/uploads/2019/01/LEX-4.1.2_annexe-2_EN.docx"">Annex 2: Closing inventory</a><br />This text applies to the four bodies unless there are particular laws, ordinances or rules that concern specific categories of staff.</p>"
Ressources humaines;Tous les collaborateurs;4.1.3;Décision de l'EPFL concernant les rapports de travail d'époux ou de personnes en union libre, de parenté en ligne directe et de fratries;Décision de l'EPFL concernant les rapports de travail d'époux ou de personnes en union libre, de parenté en ligne directe et de fratries;Susanna Swann;24.01.2005;24.01.2005;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/4.1.3_de_rapport_travail_entre_epoux_fr.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/4.1.3_de_rapport_travail_entre_epoux_fr.pdf;"Il s’agit en l’occurrence de régler les rapports de subordination en liaison avec des liens familiaux, ceci afin d’éviter tout conflit d’intérêt potentiel.
Ce texte s’applique aux 4 corps à moins que des lois, ordonnances ou règles spéciales concernent l’une ou l’autre des catégories de personnel.";"This document determines the hierarchical relationships with reference to family links, in order to avoid any potential conflicts of interest.
This text applies to the four bodies unless there are particular laws, ordinances or rules that concern specific categories of staff.";"Il s’agit en l’occurrence de régler les rapports de subordination en liaison avec des liens familiaux, ceci afin d’éviter tout conflit d’intérêt potentiel.
Ce texte s’applique aux 4 corps à moins que des lois, ordonnances ou règles spéciales concernent l’une ou l’autre des catégories de personnel.";"This document determines the hierarchical relationships with reference to family links, in order to avoid any potential conflicts of interest.
This text applies to the four bodies unless there are particular laws, ordinances or rules that concern specific categories of staff."
Ressources humaines;Tous les collaborateurs;4.1.4;Règlement concernant la gestion du temps de travail (RGT);Rules and Regulations concerning Working Time Management (RGT);Susanna Swann;01.01.2013;12.03.2018;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/4.1.4_r_gestion_temps_travail_fr.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/4.1.4_r_gestion_temps_travail_an.pdf;"Ce document synthétise l’ensemble des règles relatives à la gestion du temps et des absences. Il fixe notamment les éléments obligatoires qui concernent le timekeeping pour les projets européens. Il trouve sa concrétisation dans l’outil de gestion des absences mis à disposition par l’EPFL. Un mode d’emploi permet par ailleurs de répondre aux multiples questions pratiques dans ce domaine.
Ce texte s’applique aux 4 corps à moins que des lois, ordonnances ou règles spéciales concernent l’une ou l’autre des catégories de personnel.";"This document summarises all the rules regarding time and absence management. It establishes particularly the obligatory elements concerning timekeeping for European projects. It is implemented via the absence management tool supplied by EPFL. The directions for the use of the latter also provide the answers to many of the practical questions arising in this domain.
This text applies to the four bodies unless there are particular laws, ordinances or rules that concern specific categories of staff.";"Ce document synthétise l’ensemble des règles relatives à la gestion du temps et des absences. Il fixe notamment les éléments obligatoires qui concernent le timekeeping pour les projets européens. Il trouve sa concrétisation dans l’outil de gestion des absences mis à disposition par l’EPFL. Un mode d’emploi permet par ailleurs de répondre aux multiples questions pratiques dans ce domaine.
Ce texte s’applique aux 4 corps à moins que des lois, ordonnances ou règles spéciales concernent l’une ou l’autre des catégories de personnel.";"This document summarises all the rules regarding time and absence management. It establishes particularly the obligatory elements concerning timekeeping for European projects. It is implemented via the absence management tool supplied by EPFL. The directions for the use of the latter also provide the answers to many of the practical questions arising in this domain.
This text applies to the four bodies unless there are particular laws, ordinances or rules that concern specific categories of staff."
